VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge
2,01/01/2021 01:14:42 AM,01/01/2021 01:30:00 AM,1,4.95,1,N,90,151,1,17,0.5,0.5,4.16,0,0.3,24.96,2.5
2,01/01/2021 12:28:48 AM,01/01/2021 12:35:59 AM,1,1.78,1,N,141,142,1,8,0.5,0.5,1.18,0,0.3,12.98,2.5
2,01/01/2021 01:32:12 AM,01/01/2021 01:49:42 AM,5,3.69,1,N,230,145,2,14.5,0.5,0.5,0,0,0.3,18.3,2.5
2,01/01/2021 12:27:55 AM,01/01/2021 12:33:24 AM,1,2.36,1,N,162,263,1,8,0.5,0.5,2.36,0,0.3,14.16,2.5
2,01/01/2021 12:42:13 AM,01/01/2021 12:49:12 AM,2,1.2,1,N,249,148,1,7,0.5,0.5,2.16,0,0.3,12.96,2.5
2,01/01/2021 01:07:08 AM,01/01/2021 01:12:52 AM,2,0.88,1,N,48,230,1,5.5,0.5,0.5,0,0,0.3,9.3,2.5
2,01/01/2021 02:05:06 AM,01/01/2021 02:09:09 AM,2,0.79,1,N,238,239,1,5,0.5,0.5,1.76,0,0.3,10.56,2.5
2,01/01/2021 12:29:33 AM,01/01/2021 12:57:06 AM,2,8.9,1,N,230,95,1,29,0.5,0.5,9.84,0,0.3,42.64,2.5
1,01/01/2021 12:49:41 AM,01/01/2021 01:09:07 AM,1,5.5,1,N,74,193,2,19,3,0.5,0,0,0.3,22.8,2.5
2,01/01/2021 01:16:00 AM,01/01/2021 01:23:26 AM,2,2.02,1,N,229,236,2,8.5,0.5,0.5,0,0,0.3,12.3,2.5
2,01/01/2021 02:35:19 AM,01/01/2021 02:37:51 AM,1,1.14,1,N,79,137,1,5,0.5,0.5,1.76,0,0.3,10.56,2.5
2,01/01/2021 01:36:11 AM,01/01/2021 01:42:07 AM,6,1.7,1,N,246,143,1,7.5,0.5,0.5,3.7,0,0.3,15,2.5
1,01/01/2021 01:40:50 AM,01/01/2021 01:53:21 AM,1,3.4,1,N,97,79,1,13,3,0.5,3.35,0,0.3,20.15,2.5
1,01/01/2021 12:30:03 AM,01/01/2021 01:01:30 AM,1,19.9,1,Y,79,203,2,54.5,3,0.5,0,0,0.3,58.3,2.5
2,01/01/2021 12:21:38 AM,01/01/2021 12:33:42 AM,2,1.57,1,N,230,162,1,9,0.5,0.5,2.3,0,0.3,15.1,2.5
1,01/01/2021 01:11:42 AM,01/01/2021 01:15:06 AM,1,0.8,1,N,95,134,2,5,0.5,0.5,0,0,0.3,6.3,0
1,01/01/2021 01:50:17 AM,01/01/2021 02:04:04 AM,1,4.6,1,Y,170,24,2,15,3,0.5,0,0,0.3,18.8,2.5
1,01/01/2021 12:32:24 AM,01/01/2021 12:46:45 AM,1,5.5,1,Y,164,261,2,18.5,3,0.5,0,0,0.3,22.3,2.5
2,01/01/2021 01:10:37 AM,01/01/2021 01:21:52 AM,1,4,1,N,170,74,1,13,0.5,0.5,3.36,0,0.3,20.16,2.5
2,01/01/2021 12:07:45 AM,01/01/2021 12:12:22 AM,1,0.54,1,N,148,232,1,4.5,0.5,0.5,1.66,0,0.3,9.96,2.5
2,01/01/2021 12:55:02 AM,01/01/2021 01:05:47 AM,1,2.64,1,N,114,68,1,10.5,0.5,0.5,2.5,0,0.3,16.8,2.5
2,01/01/2021 01:11:53 AM,01/01/2021 01:27:02 AM,1,7.15,1,N,163,116,2,22,0.5,0.5,0,0,0.3,25.8,2.5
2,01/01/2021 01:38:11 AM,01/01/2021 01:41:38 AM,5,0.73,1,N,24,238,1,5,0.5,0.5,0,0,0.3,6.3,0
2,01/01/2021 01:54:26 AM,01/01/2021 01:55:34 AM,1,0.1,1,N,223,223,2,3,0.5,0.5,0,0,0.3,4.3,0
2,01/01/2021 01:05:47 AM,01/01/2021 01:10:55 AM,1,1.52,1,N,162,141,1,6.5,0.5,0.5,2.58,0,0.3,12.88,2.5
2,01/01/2021 01:17:53 AM,01/01/2021 01:20:50 AM,1,0.85,1,N,239,238,1,4.5,0.5,0.5,2.49,0,0.3,10.79,2.5
2,01/01/2021 01:36:00 AM,01/01/2021 01:41:41 AM,2,1.58,1,N,239,48,1,7,0.5,0.5,2.16,0,0.3,12.96,2.5
1,01/01/2021 12:23:52 AM,01/01/2021 12:34:32 AM,1,2,1,N,143,68,1,9.5,3,0.5,4.7,0,0.3,18,2.5
2,01/01/2021 12:59:01 AM,01/01/2021 01:05:01 AM,2,2.46,1,N,236,233,1,8.5,0.5,0.5,3.08,0,0.3,15.38,2.5
2,01/01/2021 01:11:31 AM,01/01/2021 01:27:28 AM,1,4.2,1,N,41,233,1,15,0.5,0.5,2.5,0,0.3,21.3,2.5
1,01/01/2021 12:07:34 AM,01/01/2021 12:15:51 AM,1,3.8,1,N,75,145,2,12,3,0.5,0,0,0.3,15.8,2.5
2,01/01/2021 12:29:18 AM,01/01/2021 12:36:37 AM,1,2.08,1,N,238,74,2,8.5,0.5,0.5,0,0,0.3,12.3,2.5
1,01/01/2021 02:55:37 AM,01/01/2021 03:05:45 AM,1,2.3,1,N,48,238,2,10,3,0.5,0,0,0.3,13.8,2.5
1,01/01/2021 02:16:40 AM,01/01/2021 02:27:30 AM,1,1.7,1,N,170,48,2,9,3,0.5,0,0,0.3,12.8,2.5
1,01/01/2021 12:27:30 AM,01/01/2021 12:29:30 AM,1,0.4,1,N,107,107,1,3.5,3,0.5,1.45,0,0.3,8.75,2.5
2,01/01/2021 12:17:18 AM,01/01/2021 12:20:56 AM,1,0.49,1,N,148,232,2,4.5,0.5,0.5,0,0,0.3,8.3,2.5
1,01/01/2021 01:39:41 AM,01/01/2021 01:48:52 AM,1,2.5,1,Y,137,50,2,10,3,0.5,0,0,0.3,13.8,2.5
2,01/01/2021 12:03:09 AM,01/01/2021 12:46:03 AM,1,19.51,2,N,132,48,2,52,0,0.5,0,0,0.3,55.3,2.5
1,01/01/2021 12:56:20 AM,01/01/2021 01:17:04 AM,3,5.4,1,N,48,7,2,19,3,0.5,0,0,0.3,22.8,2.5
2,01/01/2021 12:12:43 AM,01/01/2021 12:20:09 AM,1,1.68,1,N,230,239,1,7.5,0.5,0.5,2.26,0,0.3,13.56,2.5
1,01/01/2021 01:32:43 AM,01/01/2021 02:01:42 AM,1,7.8,1,N,48,61,1,26.5,3,0.5,7.55,0,0.3,37.85,2.5
2,01/01/2021 12:42:37 AM,01/01/2021 12:49:21 AM,1,0.9,1,N,158,113,2,6,0.5,0.5,0,0,0.3,9.8,2.5
2,01/01/2021 12:46:46 AM,01/01/2021 01:01:39 AM,6,3.71,1,N,48,151,2,13.5,0.5,0.5,0,0,0.3,17.3,2.5
2,01/01/2021 01:40:09 AM,01/01/2021 01:57:17 AM,4,4.92,1,N,236,249,1,16.5,0.5,0.5,4.06,0,0.3,24.36,2.5
2,01/01/2021 01:11:16 AM,01/01/2021 01:22:18 AM,2,2.89,1,N,90,142,1,11,0.5,0.5,2.96,0,0.3,17.76,2.5
1,01/01/2021 01:42:43 AM,01/01/2021 01:52:38 AM,2,1.6,5,N,125,265,2,0,0,0,0,11.75,0.3,12.05,0
2,01/01/2021 01:36:04 AM,01/01/2021 01:43:06 AM,1,1.93,1,N,148,88,1,7.5,0.5,0.5,2.26,0,0.3,13.56,2.5
1,01/01/2021 12:14:25 AM,01/01/2021 12:23:20 AM,1,0.8,1,N,234,234,1,7.5,3,0.5,2,0,0.3,13.3,2.5
2,01/01/2021 12:25:53 AM,01/01/2021 12:32:41 AM,1,1.14,1,N,50,162,2,6.5,0.5,0.5,0,0,0.3,10.3,2.5
1,01/01/2021 02:42:42 AM,01/01/2021 02:54:45 AM,1,3.3,1,Y,113,33,1,12.5,3,0.5,4.05,0,0.3,20.35,2.5
1,01/01/2021 02:34:54 AM,01/01/2021 02:40:32 AM,1,2,1,N,236,142,1,7.5,3,0.5,3.35,0,0.3,14.65,2.5
2,01/01/2021 01:33:13 AM,01/01/2021 01:45:21 AM,2,5.1,1,N,48,152,2,16.5,0.5,0.5,0,0,0.3,20.3,2.5
1,01/01/2021 01:11:56 AM,01/01/2021 01:14:40 AM,1,0.7,1,N,264,264,1,4.5,0.5,0.5,1.15,0,0.3,6.95,0
2,01/01/2021 01:49:52 AM,01/01/2021 01:53:32 AM,3,0.66,1,N,79,79,1,4.5,0.5,0.5,1.66,0,0.3,9.96,2.5
1,01/01/2021 01:31:11 AM,01/01/2021 01:44:56 AM,1,3.9,1,N,48,145,1,13.5,3,0.5,3.45,0,0.3,20.75,2.5
1,01/01/2021 01:06:19 AM,01/01/2021 01:26:14 AM,1,0,1,N,7,242,1,24.2,0,0.5,0,6.12,0.3,31.12,0
1,01/01/2021 12:21:17 AM,01/01/2021 12:22:54 AM,0,0.6,1,N,74,74,2,4,0.5,0.5,0,0,0.3,5.3,0
2,01/01/2021 12:30:39 AM,01/01/2021 12:34:52 AM,2,0.73,1,N,237,140,1,5,0.5,0.5,1.76,0,0.3,10.56,2.5
2,01/01/2021 02:01:00 AM,01/01/2021 02:16:48 AM,6,4.3,1,N,48,226,1,15.5,0.5,0.5,3.86,0,0.3,23.16,2.5
2,01/01/2021 12:37:31 AM,01/01/2021 12:58:42 AM,1,4.86,1,N,48,42,2,18.5,0.5,0.5,0,0,0.3,22.3,2.5
2,01/01/2021 01:13:31 AM,01/01/2021 01:27:30 AM,1,4.98,1,N,151,145,4,-16,-0.5,-0.5,0,0,-0.3,-19.8,-2.5
1,01/01/2021 12:34:37 AM,01/01/2021 12:53:36 AM,1,5,1,N,246,146,2,17.5,3,0.5,0,0,0.3,21.3,2.5
2,01/01/2021 12:48:55 AM,01/01/2021 01:08:25 AM,1,5.74,1,N,144,143,1,20,0.5,0.5,5,0,0.3,28.8,2.5
1,01/01/2021 12:27:48 AM,01/01/2021 12:37:58 AM,1,1.6,1,N,163,239,1,9,3,0.5,2.55,0,0.3,15.35,2.5
1,01/01/2021 01:00:58 AM,01/01/2021 01:05:35 AM,1,0.9,1,N,262,236,2,5.5,3,0.5,0,0,0.3,9.3,2.5
2,01/01/2021 12:36:05 AM,01/01/2021 12:42:37 AM,3,2.04,1,N,170,141,1,8,0.5,0.5,1.77,0,0.3,13.57,2.5
2,01/01/2021 01:35:40 AM,01/01/2021 01:38:10 AM,2,0.99,1,N,238,142,2,5,0.5,0.5,0,0,0.3,8.8,2.5
2,01/01/2021 01:36:57 AM,01/01/2021 01:42:30 AM,1,1.14,1,N,170,234,1,6,0.5,0.5,0.98,0,0.3,10.78,2.5
2,01/01/2021 12:08:19 AM,01/01/2021 12:28:02 AM,1,5.47,1,N,238,79,2,18.5,0.5,0.5,0,0,0.3,22.3,2.5
2,01/01/2021 01:12:27 AM,01/01/2021 01:26:45 AM,3,3.3,1,N,163,158,1,13,0.5,0.5,5.04,0,0.3,21.84,2.5
1,01/01/2021 01:25:59 AM,01/01/2021 01:29:24 AM,1,0.6,1,N,48,68,1,4.5,3,0.5,1.65,0,0.3,9.95,2.5
1,01/01/2021 01:54:45 AM,01/01/2021 02:04:53 AM,2,2.3,1,N,68,79,1,10,3,0.5,4.1,0,0.3,17.9,2.5
2,01/01/2021 01:12:35 AM,01/01/2021 01:31:23 AM,1,5.1,1,N,142,179,1,18,0.5,0.5,4.36,0,0.3,26.16,2.5
2,01/01/2021 12:17:33 AM,01/01/2021 12:22:15 AM,2,1.24,1,N,237,262,1,6,0.5,0.5,1.96,0,0.3,11.76,2.5
2,01/01/2021 01:56:09 AM,01/01/2021 02:00:45 AM,1,1.26,1,N,186,249,1,6,0.5,0.5,2.45,0,0.3,12.25,2.5
2,01/01/2021 01:56:59 AM,01/01/2021 01:59:27 AM,1,1.05,1,N,229,170,1,5,0.5,0.5,2.64,0,0.3,11.44,2.5
2,01/01/2021 12:23:19 AM,01/01/2021 12:50:13 AM,2,16.66,1,N,132,178,2,46,0.5,0.5,0,0,0.3,47.3,0
2,01/01/2021 01:58:26 AM,01/01/2021 02:25:57 AM,2,2.21,1,N,232,4,1,12,0.5,0.5,15.8,0,0.3,31.6,2.5
1,01/01/2021 12:54:22 AM,01/01/2021 12:54:50 AM,1,0.1,1,N,231,261,3,2.5,3,0.5,0,0,0.3,6.3,2.5
2,01/01/2021 01:12:42 AM,01/01/2021 01:17:15 AM,2,0.72,1,N,90,68,1,5,0.5,0.5,2.2,0,0.3,11,2.5
2,01/01/2021 12:33:38 AM,01/01/2021 12:38:37 AM,1,0.73,1,N,142,239,1,5.5,0.5,0.5,2.79,0,0.3,12.09,2.5
2,01/01/2021 12:40:58 AM,01/01/2021 12:52:42 AM,1,2.96,1,N,79,256,1,12,0.5,0.5,3.95,0,0.3,19.75,2.5
2,01/01/2021 12:41:19 AM,01/01/2021 12:55:12 AM,1,2.84,1,N,230,224,4,-12,-0.5,-0.5,0,0,-0.3,-15.8,-2.5
1,01/01/2021 01:28:46 AM,01/01/2021 01:30:46 AM,2,0.6,1,N,24,238,2,4,3,0.5,0,0,0.3,7.8,0
2,01/01/2021 01:03:44 AM,01/01/2021 01:14:42 AM,2,2.66,1,N,230,236,1,10.5,0.5,0.5,2.86,0,0.3,17.16,2.5
2,01/01/2021 12:17:51 AM,01/01/2021 12:26:47 AM,1,1.62,1,N,75,74,2,6.5,0.5,0.5,0,0,0.3,7.8,0
1,01/01/2021 12:27:18 AM,01/01/2021 12:33:11 AM,2,0.7,1,N,161,229,1,5.5,3,0.5,1,0,0.3,10.3,2.5
1,01/01/2021 12:13:46 AM,01/01/2021 12:26:56 AM,2,6.1,1,N,137,33,1,18,3,0.5,6.5,0,0.3,28.3,2.5
2,01/01/2021 01:47:19 AM,01/01/2021 02:00:47 AM,1,4.3,1,N,255,249,1,14.5,0.5,0.5,3.66,0,0.3,21.96,2.5
2,01/01/2021 01:10:42 AM,01/01/2021 01:14:56 AM,3,0.74,1,N,239,43,1,5,0.5,0.5,1.76,0,0.3,10.56,2.5
2,01/01/2021 12:09:50 AM,01/01/2021 12:26:24 AM,1,4.18,5,N,100,13,1,25,0,0,0,0,0.3,27.8,2.5
1,01/01/2021 01:01:46 AM,01/01/2021 01:06:13 AM,2,0.8,1,N,116,42,2,5.5,0.5,0.5,0,0,0.3,6.8,0
2,01/01/2021 01:14:41 AM,01/01/2021 01:31:35 AM,1,4.39,1,N,48,231,2,15.5,0.5,0.5,0,0,0.3,19.3,2.5
1,01/01/2021 12:36:31 AM,01/01/2021 12:38:54 AM,1,0.7,1,N,75,236,1,4,3,0.5,2,0,0.3,9.8,2.5
2,01/01/2021 02:12:55 AM,01/01/2021 02:20:00 AM,2,1.37,1,N,143,48,1,7,0.5,0.5,2.16,0,0.3,12.96,2.5
2,01/01/2021 01:25:28 AM,01/01/2021 01:29:01 AM,1,1.37,1,N,236,140,1,5.5,0.5,0.5,1,0,0.3,10.3,2.5
2,01/01/2021 12:09:08 AM,01/01/2021 12:11:40 AM,1,0.5,1,N,107,137,1,4,0.5,0.5,1.56,0,0.3,9.36,2.5
2,01/01/2021 12:23:59 AM,01/01/2021 12:27:16 AM,1,1.38,1,N,141,233,2,5.5,0.5,0.5,0,0,0.3,9.3,2.5
1,01/01/2021 12:47:35 AM,01/01/2021 12:51:52 AM,1,1.1,1,N,141,262,1,5.5,3,0.5,1.85,0,0.3,11.15,2.5
2,01/01/2021 12:13:11 AM,01/01/2021 12:23:11 AM,2,2.49,1,N,48,238,1,10,0.5,0.5,2.76,0,0.3,16.56,2.5
2,01/01/2021 01:46:33 AM,01/01/2021 01:53:31 AM,1,2.25,1,N,113,230,1,8.5,0.5,0.5,2.46,0,0.3,14.76,2.5
1,01/01/2021 12:57:55 AM,01/01/2021 01:03:40 AM,1,1,1,N,100,233,1,6,3,0.5,2.45,0,0.3,12.25,2.5
1,01/01/2021 01:19:10 AM,01/01/2021 01:20:22 AM,2,0.4,1,N,263,263,2,3.5,3,0.5,0,0,0.3,7.3,2.5
2,01/01/2021 12:15:23 AM,01/01/2021 12:18:39 AM,1,0.39,1,N,170,164,1,4,0.5,0.5,2.34,0,0.3,10.14,2.5
2,01/01/2021 01:59:05 AM,01/01/2021 02:06:47 AM,1,1.78,1,N,141,239,2,8,0.5,0.5,0,0,0.3,11.8,2.5
2,01/01/2021 12:45:25 AM,01/01/2021 12:46:25 AM,1,0.35,1,N,233,137,1,3,0.5,0.5,0,0,0.3,6.8,2.5
2,01/01/2021 02:00:34 AM,01/01/2021 02:07:35 AM,2,1.71,1,N,170,50,1,7.5,0.5,0.5,1,0,0.3,12.3,2.5
2,01/01/2021 12:42:56 AM,01/01/2021 12:52:36 AM,1,2.25,1,N,48,249,2,9.5,0.5,0.5,0,0,0.3,13.3,2.5
2,01/01/2021 01:11:01 AM,01/01/2021 01:15:30 AM,2,1.41,1,N,141,262,1,6,0.5,0.5,2.45,0,0.3,12.25,2.5
2,01/01/2021 02:47:32 AM,01/01/2021 03:04:54 AM,1,6.2,1,N,79,74,1,19,0.5,0.5,0,0,0.3,22.8,2.5
2,01/01/2021 01:11:22 AM,01/01/2021 01:18:28 AM,3,1.44,1,N,230,142,1,7.5,0.5,0.5,0,0,0.3,11.3,2.5
2,01/01/2021 12:04:44 AM,01/01/2021 12:15:06 AM,1,2.19,1,N,113,87,1,9.5,0.5,0.5,2.66,0,0.3,15.96,2.5
1,01/01/2021 01:13:16 AM,01/01/2021 01:33:27 AM,2,4.9,1,N,142,231,1,18.5,3,0.5,0,0,0.3,22.3,2.5
1,01/01/2021 01:07:13 AM,01/01/2021 01:25:48 AM,1,4,1,N,48,75,1,15.5,3,0.5,1,0,0.3,20.3,2.5
1,01/01/2021 12:10:46 AM,01/01/2021 12:32:58 AM,2,7.4,1,N,138,166,2,24.5,2.5,0.5,0,6.12,0.3,33.92,0
2,01/01/2021 01:40:20 AM,01/01/2021 01:58:31 AM,3,6.07,1,N,79,75,2,20.5,0.5,0.5,0,0,0.3,24.3,2.5
1,01/01/2021 01:56:37 AM,01/01/2021 01:59:27 AM,1,1.2,1,N,90,230,2,5.5,3,0.5,0,0,0.3,9.3,2.5
1,01/01/2021 02:08:07 AM,01/01/2021 02:46:50 AM,1,18.7,1,N,238,35,3,53,3,0.5,0,0,0.3,56.8,2.5
2,01/01/2021 01:09:14 AM,01/01/2021 01:23:34 AM,1,4.71,1,N,48,261,2,15.5,0.5,0.5,0,0,0.3,19.3,2.5
2,01/01/2021 02:11:46 AM,01/01/2021 02:15:42 AM,1,1.52,1,N,50,239,1,6.5,0.5,0.5,2.06,0,0.3,12.36,2.5
1,01/01/2021 01:34:25 AM,01/01/2021 02:01:32 AM,0,5.9,1,N,170,82,2,23,3,0.5,0,0,0.3,26.8,2.5
2,01/01/2021 01:04:32 AM,01/01/2021 01:08:52 AM,1,0.95,1,N,151,236,1,5.5,0.5,0.5,0.7,0,0.3,7.5,0
1,01/01/2021 01:08:44 AM,01/01/2021 01:15:37 AM,3,1.3,1,N,151,239,1,7,3,0.5,1,0,0.3,11.8,2.5
2,01/01/2021 12:19:59 AM,01/01/2021 12:20:12 AM,1,0.02,1,N,141,141,2,2.5,0.5,0.5,0,0,0.3,6.3,2.5
1,01/01/2021 01:50:00 AM,01/01/2021 02:13:32 AM,1,5.4,1,N,233,129,2,20,3,0.5,0,0,0.3,23.8,2.5
2,01/01/2021 12:38:01 AM,01/01/2021 12:52:18 AM,1,3.39,1,N,230,75,2,13.5,0.5,0.5,0,0,0.3,17.3,2.5
2,01/01/2021 12:26:59 AM,01/01/2021 12:36:42 AM,1,2.79,1,N,90,263,1,10.5,0.5,0.5,3.58,0,0.3,17.88,2.5
1,01/01/2021 12:33:48 AM,01/01/2021 12:42:46 AM,2,4.1,1,N,137,75,2,13.5,3,0.5,0,0,0.3,17.3,2.5
2,01/01/2021 12:13:11 AM,01/01/2021 12:31:30 AM,1,10.52,1,N,230,220,1,29.5,0.5,0.5,0.01,2.8,0.3,36.11,2.5
2,01/01/2021 01:57:18 AM,01/01/2021 02:07:02 AM,2,2.05,1,N,151,263,1,9,0.5,0.5,0.02,0,0.3,12.82,2.5
1,01/01/2021 01:09:57 AM,01/01/2021 01:29:06 AM,1,5.2,1,N,249,112,1,18,3,0.5,4.35,0,0.3,26.15,2.5
2,01/01/2021 01:52:03 AM,01/01/2021 01:59:19 AM,1,1.4,1,N,174,18,2,7,0.5,0.5,0,0,0.3,8.3,0
2,01/01/2021 12:05:35 AM,01/01/2021 12:23:34 AM,1,5.1,1,N,113,236,1,17.5,0.5,0.5,6.39,0,0.3,27.69,2.5
2,01/01/2021 01:54:19 AM,01/01/2021 02:08:05 AM,1,2.18,1,N,74,151,2,11,0.5,0.5,0,0,0.3,12.3,0
2,01/01/2021 12:46:02 AM,01/01/2021 12:52:57 AM,1,1.03,1,N,161,50,1,6.5,0.5,0.5,2.06,0,0.3,12.36,2.5
2,01/01/2021 01:49:53 AM,01/01/2021 02:02:25 AM,6,2.91,1,N,186,141,2,11.5,0.5,0.5,0,0,0.3,15.3,2.5
1,01/01/2021 12:06:23 AM,01/01/2021 12:20:09 AM,2,3.7,1,Y,164,87,1,13.5,3,0.5,4.3,0,0.3,21.6,2.5
2,01/01/2021 12:23:38 AM,01/01/2021 12:46:27 AM,1,7.43,1,N,161,65,1,24.5,0.5,0.5,7.08,0,0.3,35.38,2.5
2,01/01/2021 02:08:16 AM,01/01/2021 02:29:22 AM,1,6.09,1,N,90,112,1,20.5,0.5,0.5,7.29,0,0.3,31.59,2.5
2,01/01/2021 12:16:08 AM,01/01/2021 12:36:00 AM,2,4.98,1,N,230,261,2,18,0.5,0.5,0,0,0.3,21.8,2.5
2,01/01/2021 12:16:42 AM,01/01/2021 12:32:12 AM,2,2.39,1,N,43,164,2,12,0.5,0.5,0,0,0.3,15.8,2.5
2,01/01/2021 01:10:20 AM,01/01/2021 01:14:01 AM,1,0.52,1,N,148,232,1,4.5,0.5,0.5,10,0,0.3,18.3,2.5
2,01/01/2021 01:35:00 AM,01/01/2021 01:38:53 AM,2,1,1,N,151,239,2,5,0.5,0.5,0,0,0.3,8.8,2.5
2,01/01/2021 01:32:23 AM,01/01/2021 01:50:53 AM,6,8.42,1,N,75,32,2,24.5,0.5,0.5,0,0,0.3,25.8,0
1,01/01/2021 01:46:26 AM,01/01/2021 02:08:34 AM,1,6.4,1,N,41,68,2,22,3,0.5,0,0,0.3,25.8,2.5
1,01/01/2021 01:01:06 AM,01/01/2021 01:17:02 AM,1,4.7,1,N,41,170,1,16,3,0.5,2,0,0.3,21.8,2.5
2,01/01/2021 12:33:18 AM,01/01/2021 12:42:37 AM,1,1.46,1,N,113,79,1,8,0.5,0.5,3.54,0,0.3,15.34,2.5
2,01/01/2021 12:50:10 AM,01/01/2021 01:01:36 AM,1,1.81,1,N,137,68,2,9,0.5,0.5,0,0,0.3,12.8,2.5
2,01/01/2021 01:44:04 AM,01/01/2021 02:03:00 AM,1,6.56,1,N,231,238,1,21.5,0.5,0.5,5.06,0,0.3,30.36,2.5
1,01/01/2021 12:28:40 AM,01/01/2021 12:28:53 AM,3,0,5,N,230,230,1,17.8,0,0,0.7,0,0.3,18.8,0
2,01/01/2021 12:50:59 AM,01/01/2021 01:03:28 AM,1,4.46,1,N,263,7,1,14.5,0.5,0.5,1.7,0,0.3,20,2.5
2,01/01/2021 02:27:47 AM,01/01/2021 02:27:56 AM,1,0,5,N,254,254,1,15,0,0,0,0,0.3,15.3,0
1,01/01/2021 12:59:35 AM,01/01/2021 01:10:48 AM,1,3.3,1,Y,143,41,2,11.5,3,0.5,0,0,0.3,15.3,2.5
2,01/01/2021 12:23:04 AM,01/01/2021 12:26:43 AM,5,1.44,1,N,263,237,1,6,0.5,0.5,1.96,0,0.3,11.76,2.5
2,01/01/2021 12:50:29 AM,01/01/2021 01:03:35 AM,2,3.55,1,N,141,112,2,13,0.5,0.5,0,0,0.3,16.8,2.5
2,01/01/2021 01:33:28 AM,01/01/2021 01:39:31 AM,2,1.29,1,N,170,79,1,7,0.5,0.5,2.16,0,0.3,12.96,2.5
2,01/01/2021 02:49:17 AM,01/01/2021 03:12:43 AM,6,6.27,1,N,211,238,1,22,0.5,0.5,3.87,0,0.3,29.67,2.5
2,01/01/2021 12:28:14 AM,01/01/2021 12:32:51 AM,3,0.9,1,N,107,4,2,5.5,0.5,0.5,0,0,0.3,9.3,2.5
1,01/01/2021 01:06:46 AM,01/01/2021 01:11:09 AM,3,0.9,1,N,141,140,3,5,3,0.5,0,0,0.3,8.8,2.5
2,01/01/2021 12:56:49 AM,01/01/2021 01:07:07 AM,1,2.76,1,N,249,233,1,10.5,0.5,0.5,2.86,0,0.3,17.16,2.5
2,01/01/2021 12:42:19 AM,01/01/2021 01:03:20 AM,1,4.68,1,N,65,85,2,18,0.5,0.5,0,0,0.3,19.3,0
2,01/01/2021 02:18:13 AM,01/01/2021 02:24:44 AM,1,1.61,1,N,263,75,1,7,0.5,0.5,2.16,0,0.3,12.96,2.5
2,01/01/2021 02:51:05 AM,01/01/2021 03:04:23 AM,2,2.94,1,N,164,237,1,12,0.5,0.5,3.16,0,0.3,18.96,2.5
2,01/01/2021 12:18:16 AM,01/01/2021 12:19:16 AM,2,0.13,1,N,161,161,2,52,0,0.5,0,0,0.3,55.3,2.5
2,01/01/2021 12:47:05 AM,01/01/2021 12:52:02 AM,1,0.94,1,N,90,113,1,5.5,0.5,0.5,2.79,0,0.3,12.09,2.5
2,01/01/2021 12:50:48 AM,01/01/2021 01:11:59 AM,1,3.79,1,N,209,256,1,17,0.5,0.5,4.16,0,0.3,24.96,2.5
2,01/01/2021 12:25:18 AM,01/01/2021 12:28:56 AM,2,0.89,1,N,237,229,1,5,0.5,0.5,1.76,0,0.3,10.56,2.5
2,01/01/2021 01:25:33 AM,01/01/2021 01:32:01 AM,2,1.15,1,N,238,236,1,6.5,0.5,0.5,2.58,0,0.3,12.88,2.5
2,01/01/2021 01:47:42 AM,01/01/2021 01:49:33 AM,1,0.26,5,N,92,138,2,100,0,0,0,0,0.3,100.3,0
1,01/01/2021 12:31:11 AM,01/01/2021 12:33:48 AM,2,0.6,1,N,50,50,1,4,3,0.5,1.55,0,0.3,9.35,2.5
2,01/01/2021 12:07:51 AM,01/01/2021 12:11:02 AM,2,1.03,1,N,263,141,2,5,0.5,0.5,0,0,0.3,8.8,2.5
2,01/01/2021 12:08:04 AM,01/01/2021 12:17:55 AM,3,2.85,1,N,164,141,1,10.5,0.5,0.5,4.29,0,0.3,18.59,2.5
1,01/01/2021 01:04:44 AM,01/01/2021 01:12:01 AM,1,2.3,1,N,170,140,1,8.5,3,0.5,2.45,0,0.3,14.75,2.5
1,01/01/2021 01:37:24 AM,01/01/2021 01:50:21 AM,1,6.5,1,N,13,229,1,19.5,3,0.5,2.5,0,0.3,25.8,2.5
2,01/01/2021 01:24:49 AM,01/01/2021 01:38:18 AM,3,5.51,1,N,262,79,4,-18,-0.5,-0.5,0,0,-0.3,-21.8,-2.5
2,01/01/2021 01:49:37 AM,01/01/2021 01:50:57 AM,1,0.54,1,N,229,141,1,3.5,0.5,0.5,2.19,0,0.3,9.49,2.5
2,01/01/2021 12:52:23 AM,01/01/2021 12:57:57 AM,1,1.64,1,N,239,24,1,7,0.5,0.5,2.16,0,0.3,12.96,2.5
2,01/01/2021 12:59:53 AM,01/01/2021 01:16:10 AM,2,7.27,1,N,231,262,2,22,0.5,0.5,0,0,0.3,25.8,2.5
1,01/01/2021 01:18:20 AM,01/01/2021 01:32:21 AM,2,2.3,1,N,41,238,2,11.5,3,0.5,0,0,0.3,15.3,2.5
